7144;POSITION;{x: 2176, y: 181}
7256;POSITION;{x: 2176, y: 181}
7368;POSITION;{x: 2176, y: 181}
7480;POSITION;{x: 2176, y: 181}
7592;POSITION;{x: 2176, y: 181}
7705;POSITION;{x: 2176, y: 181}
7817;POSITION;{x: 2176, y: 181}
7929;POSITION;{x: 2176, y: 181}
8043;POSITION;{x: 2176, y: 181}
8099;SETDATA;{ human_id : Victim6 , triage : 3 }
8143;POSITION;{x: 2176, y: 181}
8243;POSITION;{x: 2176, y: 181}
8356;POSITION;{x: 2176, y: 181}
8470;POSITION;{x: 2176, y: 181}
8571;POSITION;{x: 2176, y: 181}
8676;POSITION;{x: 2176, y: 181}
8781;POSITION;{x: 2176, y: 181}
8885;POSITION;{x: 2177, y: 183}
8986;POSITION;{x: 2188, y: 201}
9100;POSITION;{x: 2213, y: 243}
9214;POSITION;{x: 2243, y: 291}
9326;POSITION;{x: 2272, y: 339}
9433;POSITION;{x: 2301, y: 384}
9539;POSITION;{x: 2327, y: 430}
9646;POSITION;{x: 2347, y: 479}
9752;POSITION;{x: 2357, y: 532}
9857;POSITION;{x: 2356, y: 584}
9963;POSITION;{x: 2346, y: 636}
10073;POSITION;{x: 2320, y: 684}
10179;POSITION;{x: 2280, y: 719}
10284;POSITION;{x: 2233, y: 742}
10389;POSITION;{x: 2182, y: 755}
10501;POSITION;{x: 2127, y: 758}
10612;POSITION;{x: 2071, y: 754}
10723;POSITION;{x: 2016, y: 746}
10835;POSITION;{x: 1961, y: 737}
10946;POSITION;{x: 1906, y: 728}
11057;POSITION;{x: 1852, y: 717}
11169;POSITION;{x: 1813, y: 708}
11279;POSITION;{x: 1812, y: 708}
11375;SETDATA;{ human_id : Victim1 , triage : 3 }
11388;POSITION;{x: 1812, y: 708}
11497;POSITION;{x: 1812, y: 708}
11605;POSITION;{x: 1812, y: 708}
11715;POSITION;{x: 1812, y: 708}
11828;POSITION;{x: 1812, y: 708}
11939;POSITION;{x: 1812, y: 708}
12047;POSITION;{x: 1798, y: 717}
12155;POSITION;{x: 1765, y: 740}
12262;POSITION;{x: 1721, y: 771}
12363;POSITION;{x: 1679, y: 800}
12467;POSITION;{x: 1636, y: 828}
12569;POSITION;{x: 1590, y: 851}
12672;POSITION;{x: 1541, y: 866}
12775;POSITION;{x: 1490, y: 872}
12884;POSITION;{x: 1436, y: 872}
12991;POSITION;{x: 1382, y: 871}
13095;POSITION;{x: 1330, y: 869}
13197;POSITION;{x: 1279, y: 867}
13301;POSITION;{x: 1227, y: 866}
13405;POSITION;{x: 1175, y: 866}
13508;POSITION;{x: 1137, y: 868}
13609;POSITION;{x: 1136, y: 868}
13719;POSITION;{x: 1136, y: 868}
13821;POSITION;{x: 1136, y: 868}
13923;POSITION;{x: 1136, y: 868}
14034;POSITION;{x: 1136, y: 868}
14145;POSITION;{x: 1136, y: 868}
14256;POSITION;{x: 1136, y: 868}
14368;POSITION;{x: 1136, y: 868}
14479;POSITION;{x: 1136, y: 868}
14590;POSITION;{x: 1136, y: 868}
14702;POSITION;{x: 1136, y: 868}
14776;SETDATA;{ human_id : Victim4 , triage : 2 }
14815;POSITION;{x: 1136, y: 868}
14926;POSITION;{x: 1136, y: 868}
15033;POSITION;{x: 1136, y: 868}
15137;POSITION;{x: 1136, y: 868}
15250;POSITION;{x: 1132, y: 850}
15362;POSITION;{x: 1122, y: 807}
15475;POSITION;{x: 1114, y: 751}
15589;POSITION;{x: 1111, y: 694}
15689;POSITION;{x: 1112, y: 644}
15791;POSITION;{x: 1123, y: 595}
15905;POSITION;{x: 1141, y: 541}
16019;POSITION;{x: 1161, y: 488}
16119;POSITION;{x: 1179, y: 441}
16221;POSITION;{x: 1199, y: 394}
16335;POSITION;{x: 1223, y: 342}
16449;POSITION;{x: 1237, y: 311}
16463;SETDATA;{ human_id : Victim5 , triage : 3 }
16561;POSITION;{x: 1237, y: 311}
16671;POSITION;{x: 1237, y: 311}
16781;POSITION;{x: 1237, y: 311}
16883;POSITION;{x: 1237, y: 311}
16993;POSITION;{x: 1228, y: 306}
17099;POSITION;{x: 1196, y: 297}
17207;POSITION;{x: 1145, y: 284}
17313;POSITION;{x: 1095, y: 265}
17422;POSITION;{x: 1071, y: 253}
17526;POSITION;{x: 1071, y: 253}
17628;POSITION;{x: 1071, y: 253}
17730;POSITION;{x: 1071, y: 253}
17834;POSITION;{x: 1071, y: 253}
17939;POSITION;{x: 1071, y: 253}
17952;SETDATA;{ human_id : Victim3 , triage : dead }
18042;POSITION;{x: 1071, y: 253}
18150;POSITION;{x: 1070, y: 252}
18255;POSITION;{x: 1068, y: 233}
18356;POSITION;{x: 1071, y: 195}
18456;POSITION;{x: 1078, y: 145}
18557;POSITION;{x: 1092, y: 97}
18671;POSITION;{x: 1113, y: 44}
18782;POSITION;{x: 1135, y: -6}
18893;POSITION;{x: 1158, y: -57}
18999;POSITION;{x: 1179, y: -106}
19103;POSITION;{x: 1200, y: -153}
19208;POSITION;{x: 1225, y: -199}
19313;POSITION;{x: 1242, y: -227}
19416;POSITION;{x: 1242, y: -227}
19454;SETDATA;{ human_id : Victim2 , triage : 3 }
19519;POSITION;{x: 1242, y: -227}
19620;POSITION;{x: 1242, y: -227}
19721;POSITION;{x: 1242, y: -227}
19826;POSITION;{x: 1242, y: -227}
19933;POSITION;{x: 1242, y: -227}
20042;POSITION;{x: 1239, y: -232}
20144;POSITION;{x: 1218, y: -248}
20249;POSITION;{x: 1179, y: -276}
20353;POSITION;{x: 1131, y: -296}
20455;POSITION;{x: 1082, y: -306}
20556;POSITION;{x: 1032, y: -314}
20658;POSITION;{x: 981, y: -321}
20760;POSITION;{x: 931, y: -328}
20862;POSITION;{x: 880, y: -335}
20963;POSITION;{x: 830, y: -342}
21069;POSITION;{x: 777, y: -348}
21176;POSITION;{x: 724, y: -344}
21288;POSITION;{x: 674, y: -321}
21398;POSITION;{x: 643, y: -276}
21501;POSITION;{x: 629, y: -226}
21606;POSITION;{x: 620, y: -175}
21709;POSITION;{x: 614, y: -123}
21812;POSITION;{x: 609, y: -72}
21915;POSITION;{x: 605, y: -21}
22021;POSITION;{x: 599, y: 31}
22130;POSITION;{x: 583, y: 83}
22235;POSITION;{x: 556, y: 128}
22336;POSITION;{x: 525, y: 168}
22438;POSITION;{x: 492, y: 206}
22539;POSITION;{x: 458, y: 244}
22641;POSITION;{x: 425, y: 282}
22741;POSITION;{x: 392, y: 320}
22842;POSITION;{x: 358, y: 358}
22943;POSITION;{x: 325, y: 396}
23044;POSITION;{x: 292, y: 434}
23144;POSITION;{x: 259, y: 472}
23245;POSITION;{x: 225, y: 509}
23345;POSITION;{x: 192, y: 547}
23447;POSITION;{x: 159, y: 585}
23550;POSITION;{x: 125, y: 624}
23651;POSITION;{x: 91, y: 662}
23752;POSITION;{x: 58, y: 699}
23853;POSITION;{x: 25, y: 737}
23954;POSITION;{x: -8, y: 775}
24056;POSITION;{x: -42, y: 814}
24161;POSITION;{x: -79, y: 851}
24271;POSITION;{x: -125, y: 880}
24379;POSITION;{x: -176, y: 896}
24486;POSITION;{x: -229, y: 903}
24591;POSITION;{x: -282, y: 903}
24696;POSITION;{x: -334, y: 900}
24803;POSITION;{x: -387, y: 890}
24908;POSITION;{x: -437, y: 874}
25013;POSITION;{x: -484, y: 850}
25118;POSITION;{x: -527, y: 821}
25222;POSITION;{x: -568, y: 789}
25326;POSITION;{x: -604, y: 751}
25432;POSITION;{x: -633, y: 707}
25537;POSITION;{x: -652, y: 658}
25645;POSITION;{x: -659, y: 605}
25751;POSITION;{x: -652, y: 553}
25857;POSITION;{x: -630, y: 504}
25960;POSITION;{x: -599, y: 464}
26063;POSITION;{x: -563, y: 427}
26166;POSITION;{x: -525, y: 392}
26268;POSITION;{x: -485, y: 360}
26370;POSITION;{x: -446, y: 328}
26472;POSITION;{x: -406, y: 296}
26579;POSITION;{x: -363, y: 264}
26688;POSITION;{x: -311, y: 247}
26795;POSITION;{x: -259, y: 255}
26898;POSITION;{x: -213, y: 276}
27001;POSITION;{x: -168, y: 302}
27102;POSITION;{x: -125, y: 328}
27205;POSITION;{x: -81, y: 356}
27308;POSITION;{x: -40, y: 387}
27411;POSITION;{x: -1, y: 419}
27513;POSITION;{x: 37, y: 453}
27613;POSITION;{x: 75, y: 486}
27715;POSITION;{x: 113, y: 519}
27816;POSITION;{x: 152, y: 552}
27917;POSITION;{x: 189, y: 586}
28018;POSITION;{x: 226, y: 620}
28118;POSITION;{x: 263, y: 654}
28219;POSITION;{x: 301, y: 688}
28320;POSITION;{x: 338, y: 722}
28420;POSITION;{x: 375, y: 756}
28522;POSITION;{x: 412, y: 790}
28622;POSITION;{x: 449, y: 824}
28723;POSITION;{x: 484, y: 860}
28825;POSITION;{x: 503, y: 907}
28928;POSITION;{x: 517, y: 957}
29034;POSITION;{x: 537, y: 1006}
29140;POSITION;{x: 564, y: 1051}
29246;POSITION;{x: 602, y: 1088}
29351;POSITION;{x: 646, y: 1116}
29454;POSITION;{x: 694, y: 1135}
29559;POSITION;{x: 745, y: 1146}
29666;POSITION;{x: 797, y: 1159}
29776;POSITION;{x: 850, y: 1167}
29884;POSITION;{x: 884, y: 1158}
29986;POSITION;{x: 886, y: 1175}
30088;POSITION;{x: 876, y: 1211}
30192;POSITION;{x: 848, y: 1253}
30301;POSITION;{x: 798, y: 1274}
30408;POSITION;{x: 745, y: 1276}
30513;POSITION;{x: 698, y: 1256}
30616;POSITION;{x: 672, y: 1212}
30718;POSITION;{x: 658, y: 1163}
30820;POSITION;{x: 647, y: 1113}
30922;POSITION;{x: 637, y: 1063}
31024;POSITION;{x: 627, y: 1013}
31125;POSITION;{x: 618, y: 963}
31229;POSITION;{x: 608, y: 913}
31337;POSITION;{x: 599, y: 859}
31440;POSITION;{x: 595, y: 808}
31542;POSITION;{x: 594, y: 757}
31645;POSITION;{x: 593, y: 705}
31747;POSITION;{x: 593, y: 654}
31850;POSITION;{x: 593, y: 603}
31951;POSITION;{x: 593, y: 552}
32055;POSITION;{x: 593, y: 501}
32157;POSITION;{x: 592, y: 450}
32259;POSITION;{x: 592, y: 398}
32368;POSITION;{x: 594, y: 344}
32470;POSITION;{x: 597, y: 293}
32575;POSITION;{x: 602, y: 241}
32683;POSITION;{x: 614, y: 188}
32788;POSITION;{x: 631, y: 139}
32895;POSITION;{x: 632, y: 85}
33019;POSITION;{x: 624, y: 24}
33125;POSITION;{x: 619, y: -28}
33229;POSITION;{x: 619, y: -80}
33337;POSITION;{x: 623, y: -133}
33441;POSITION;{x: 632, y: -185}
33547;POSITION;{x: 650, y: -234}
33652;POSITION;{x: 677, y: -279}
33758;POSITION;{x: 714, y: -318}
33863;POSITION;{x: 758, y: -346}
33976;POSITION;{x: 812, y: -363}
34081;POSITION;{x: 864, y: -368}
34181;POSITION;{x: 914, y: -369}
34284;POSITION;{x: 965, y: -366}
34395;POSITION;{x: 1016, y: -344}
34508;POSITION;{x: 1066, y: -318}
34620;POSITION;{x: 1117, y: -296}
34731;POSITION;{x: 1171, y: -285}
34842;POSITION;{x: 1227, y: -286}
34951;POSITION;{x: 1275, y: -295}
35061;POSITION;{x: 1280, y: -296}
35170;POSITION;{x: 1280, y: -296}
35279;POSITION;{x: 1280, y: -296}
35386;POSITION;{x: 1280, y: -296}
35491;POSITION;{x: 1280, y: -296}
35597;POSITION;{x: 1280, y: -296}
35702;POSITION;{x: 1280, y: -296}
35807;POSITION;{x: 1280, y: -296}
35912;POSITION;{x: 1280, y: -296}
36016;POSITION;{x: 1280, y: -296}
36121;POSITION;{x: 1280, y: -296}
36230;POSITION;{x: 1280, y: -296}
36335;POSITION;{x: 1280, y: -296}
36440;POSITION;{x: 1280, y: -296}
36479;SETDATA;{ human_id : Victim2 , triage : dead }
36544;POSITION;{x: 1280, y: -296}
36649;POSITION;{x: 1280, y: -296}
36753;POSITION;{x: 1280, y: -296}
36857;POSITION;{x: 1280, y: -296}
36962;POSITION;{x: 1280, y: -296}
37067;POSITION;{x: 1280, y: -296}
37171;POSITION;{x: 1280, y: -296}
37275;POSITION;{x: 1280, y: -296}
37380;POSITION;{x: 1280, y: -296}
37484;POSITION;{x: 1280, y: -296}
37588;POSITION;{x: 1280, y: -296}
37693;POSITION;{x: 1280, y: -296}
37797;POSITION;{x: 1280, y: -296}
37901;POSITION;{x: 1280, y: -296}
38006;POSITION;{x: 1280, y: -296}
38110;POSITION;{x: 1280, y: -296}
38214;POSITION;{x: 1280, y: -296}
38319;POSITION;{x: 1280, y: -296}
38427;POSITION;{x: 1280, y: -296}
38531;POSITION;{x: 1280, y: -296}
38643;POSITION;{x: 1280, y: -296}
38757;POSITION;{x: 1280, y: -295}
38862;POSITION;{x: 1283, y: -275}
38964;POSITION;{x: 1289, y: -234}
39067;POSITION;{x: 1295, y: -183}
39170;POSITION;{x: 1301, y: -132}
39274;POSITION;{x: 1308, y: -80}
39379;POSITION;{x: 1314, y: -28}
39410;SETDATA;{ human_id : Victim5 , triage : 1 }
39490;POSITION;{x: 1312, y: 26}
39594;POSITION;{x: 1289, y: 53}
39707;POSITION;{x: 1251, y: 40}
39818;POSITION;{x: 1196, y: 33}
39932;POSITION;{x: 1140, y: 36}
40045;POSITION;{x: 1084, y: 48}
40146;POSITION;{x: 1045, y: 77}
40160;SETDATA;{ human_id : Victim3 , triage : 3 }
40259;POSITION;{x: 1018, y: 127}
40361;POSITION;{x: 1014, y: 177}
40464;POSITION;{x: 1040, y: 221}
40574;POSITION;{x: 1073, y: 265}
40681;POSITION;{x: 1089, y: 316}
40787;POSITION;{x: 1097, y: 368}
40891;POSITION;{x: 1097, y: 420}
40996;POSITION;{x: 1095, y: 472}
41102;POSITION;{x: 1088, y: 525}
41209;POSITION;{x: 1077, y: 577}
41315;POSITION;{x: 1062, y: 628}
41422;POSITION;{x: 1045, y: 679}
41529;POSITION;{x: 1031, y: 730}
41583;SETDATA;{ human_id : Victim4 , triage : 2 }
41636;POSITION;{x: 1048, y: 759}
41743;POSITION;{x: 1086, y: 783}
41852;POSITION;{x: 1138, y: 776}
41964;POSITION;{x: 1187, y: 748}
42071;POSITION;{x: 1238, y: 733}
42175;POSITION;{x: 1288, y: 744}
42280;POSITION;{x: 1334, y: 768}
42385;POSITION;{x: 1375, y: 801}
42491;POSITION;{x: 1402, y: 846}
42603;POSITION;{x: 1380, y: 881}
42704;POSITION;{x: 1337, y: 878}
42813;POSITION;{x: 1285, y: 860}
42920;POSITION;{x: 1233, y: 850}
43021;POSITION;{x: 1182, y: 849}
43128;POSITION;{x: 1130, y: 858}
43236;POSITION;{x: 1106, y: 902}
43343;POSITION;{x: 1130, y: 928}
43444;POSITION;{x: 1152, y: 909}
43557;POSITION;{x: 1190, y: 874}
43665;POSITION;{x: 1224, y: 883}
43773;POSITION;{x: 1212, y: 902}
43875;POSITION;{x: 1175, y: 911}
43977;SETDATA;{ human_id : Victim4 , triage : 3 }
43977;POSITION;{x: 1124, y: 913}
44082;POSITION;{x: 1071, y: 908}
44190;POSITION;{x: 1027, y: 919}
44301;POSITION;{x: 1029, y: 929}
44406;POSITION;{x: 1047, y: 916}
44520;POSITION;{x: 1087, y: 889}
44633;POSITION;{x: 1134, y: 857}
44741;POSITION;{x: 1185, y: 840}
44841;POSITION;{x: 1235, y: 837}
44949;POSITION;{x: 1288, y: 842}
45051;POSITION;{x: 1336, y: 862}
45156;POSITION;{x: 1385, y: 879}
45260;POSITION;{x: 1437, y: 884}
45370;POSITION;{x: 1490, y: 894}
45483;POSITION;{x: 1542, y: 916}
45594;POSITION;{x: 1597, y: 921}
45703;POSITION;{x: 1649, y: 908}
45812;POSITION;{x: 1677, y: 863}
45918;POSITION;{x: 1681, y: 810}
46027;POSITION;{x: 1673, y: 762}
46134;POSITION;{x: 1672, y: 757}
46239;POSITION;{x: 1672, y: 757}
46344;POSITION;{x: 1672, y: 757}
46449;POSITION;{x: 1672, y: 757}
46554;POSITION;{x: 1672, y: 757}
46596;SETDATA;{ human_id : Victim1 , triage : 1 }
46663;POSITION;{x: 1670, y: 747}
46774;POSITION;{x: 1686, y: 726}
46877;POSITION;{x: 1714, y: 737}
46979;POSITION;{x: 1742, y: 775}
47084;POSITION;{x: 1768, y: 820}
47188;POSITION;{x: 1805, y: 856}
47290;POSITION;{x: 1852, y: 877}
47394;POSITION;{x: 1902, y: 890}
47505;POSITION;{x: 1957, y: 891}
47608;POSITION;{x: 2007, y: 879}
47713;POSITION;{x: 2055, y: 856}
47816;POSITION;{x: 2095, y: 825}
47921;POSITION;{x: 2134, y: 789}
48028;POSITION;{x: 2172, y: 753}
48134;POSITION;{x: 2210, y: 715}
48238;POSITION;{x: 2246, y: 678}
48343;POSITION;{x: 2281, y: 639}
48448;POSITION;{x: 2311, y: 595}
48555;POSITION;{x: 2336, y: 548}
48669;POSITION;{x: 2354, y: 494}
48782;POSITION;{x: 2360, y: 438}
48896;POSITION;{x: 2358, y: 381}
48997;POSITION;{x: 2354, y: 331}
49101;POSITION;{x: 2348, y: 279}
49206;POSITION;{x: 2348, y: 266}
49311;POSITION;{x: 2352, y: 262}
49415;POSITION;{x: 2363, y: 250}
49520;POSITION;{x: 2375, y: 235}
49624;POSITION;{x: 2381, y: 229}
49729;POSITION;{x: 2381, y: 228}
49834;POSITION;{x: 2376, y: 234}
49865;SETDATA;{ human_id : Victim6 , triage : dead }
49940;POSITION;{x: 2364, y: 248}
50048;POSITION;{x: 2342, y: 272}
50161;POSITION;{x: 2304, y: 310}
50267;POSITION;{x: 2256, y: 332}
50368;POSITION;{x: 2206, y: 334}
50470;POSITION;{x: 2158, y: 318}
50583;POSITION;{x: 2105, y: 300}
50692;POSITION;{x: 2053, y: 284}
50800;POSITION;{x: 2001, y: 268}
50909;POSITION;{x: 1949, y: 251}
51019;POSITION;{x: 1897, y: 235}
51129;POSITION;{x: 1844, y: 217}
51240;POSITION;{x: 1792, y: 200}
51351;POSITION;{x: 1741, y: 177}
51463;POSITION;{x: 1696, y: 144}
51564;POSITION;{x: 1664, y: 105}
51677;POSITION;{x: 1645, y: 63}
51788;POSITION;{x: 1644, y: 61}
51901;POSITION;{x: 1644, y: 61}
52015;POSITION;{x: 1644, y: 61}
52115;POSITION;{x: 1644, y: 61}
52226;POSITION;{x: 1644, y: 61}
52326;POSITION;{x: 1644, y: 61}
52438;POSITION;{x: 1644, y: 61}
52549;POSITION;{x: 1644, y: 61}
52650;POSITION;{x: 1644, y: 61}
52761;POSITION;{x: 1644, y: 61}
52873;POSITION;{x: 1644, y: 61}
52984;POSITION;{x: 1644, y: 61}
53096;POSITION;{x: 1644, y: 61}
53208;POSITION;{x: 1644, y: 61}
53320;POSITION;{x: 1644, y: 61}
53432;POSITION;{x: 1644, y: 61}
53534;POSITION;{x: 1644, y: 61}
53648;POSITION;{x: 1648, y: 66}
53750;POSITION;{x: 1667, y: 85}
53863;POSITION;{x: 1704, y: 121}
53977;POSITION;{x: 1751, y: 154}
54089;POSITION;{x: 1803, y: 174}
54199;POSITION;{x: 1857, y: 185}
54309;POSITION;{x: 1890, y: 189}
54417;POSITION;{x: 1891, y: 189}
54527;POSITION;{x: 1895, y: 189}
54636;POSITION;{x: 1921, y: 188}
54747;POSITION;{x: 1971, y: 186}
54848;POSITION;{x: 2021, y: 184}
54949;POSITION;{x: 2072, y: 181}
55052;POSITION;{x: 2123, y: 177}
55157;POSITION;{x: 2175, y: 172}
55261;POSITION;{x: 2209, y: 168}
55363;POSITION;{x: 2210, y: 168}
55464;POSITION;{x: 2210, y: 168}
55564;POSITION;{x: 2210, y: 168}
55664;POSITION;{x: 2210, y: 168}
55764;POSITION;{x: 2210, y: 168}
55808;SETDATA;{ human_id : Victim6 , triage : 3 }
55866;POSITION;{x: 2210, y: 168}
55968;POSITION;{x: 2210, y: 168}
56073;POSITION;{x: 2215, y: 175}
56174;POSITION;{x: 2226, y: 203}
56287;POSITION;{x: 2245, y: 254}
56400;POSITION;{x: 2269, y: 305}
56511;POSITION;{x: 2295, y: 353}
56617;POSITION;{x: 2322, y: 400}
56723;POSITION;{x: 2345, y: 447}
56826;POSITION;{x: 2360, y: 497}
56934;POSITION;{x: 2363, y: 550}
57046;POSITION;{x: 2342, y: 601}
57152;POSITION;{x: 2301, y: 635}
57261;POSITION;{x: 2253, y: 660}
57369;POSITION;{x: 2203, y: 681}
57480;POSITION;{x: 2150, y: 698}
57592;POSITION;{x: 2095, y: 707}
57705;POSITION;{x: 2039, y: 707}
57819;POSITION;{x: 1983, y: 698}
57932;POSITION;{x: 1928, y: 685}
58029;SETDATA;{ human_id : Victim1 , triage : 3 }
58043;POSITION;{x: 1873, y: 688}
58155;POSITION;{x: 1823, y: 711}
58266;POSITION;{x: 1782, y: 749}
58374;POSITION;{x: 1755, y: 795}
58479;POSITION;{x: 1715, y: 829}
58584;POSITION;{x: 1669, y: 854}
58687;POSITION;{x: 1621, y: 873}
58789;POSITION;{x: 1572, y: 885}
58890;POSITION;{x: 1522, y: 894}
58998;POSITION;{x: 1468, y: 900}
59106;POSITION;{x: 1414, y: 902}
59213;POSITION;{x: 1361, y: 902}
59316;POSITION;{x: 1309, y: 900}
59419;POSITION;{x: 1258, y: 898}
59523;POSITION;{x: 1206, y: 895}
59628;POSITION;{x: 1154, y: 892}
59732;SETDATA;{ human_id : Victim4 , triage : 2 }
59732;POSITION;{x: 1101, y: 890}
59847;POSITION;{x: 1048, y: 871}
59957;POSITION;{x: 1049, y: 851}
60058;POSITION;{x: 1071, y: 826}
60162;POSITION;{x: 1096, y: 782}
60265;POSITION;{x: 1112, y: 733}
60366;POSITION;{x: 1120, y: 683}
60466;POSITION;{x: 1126, y: 633}
60580;POSITION;{x: 1132, y: 576}
60681;POSITION;{x: 1137, y: 526}
60784;POSITION;{x: 1144, y: 476}
60885;POSITION;{x: 1154, y: 426}
60990;POSITION;{x: 1170, y: 376}
61061;SETDATA;{ human_id : Victim5 , triage : 3 }
61104;POSITION;{x: 1198, y: 326}
61204;POSITION;{x: 1224, y: 284}
61307;POSITION;{x: 1240, y: 235}
61408;POSITION;{x: 1232, y: 186}
61521;POSITION;{x: 1200, y: 140}
61633;POSITION;{x: 1160, y: 100}
61745;POSITION;{x: 1117, y: 65}
61857;POSITION;{x: 1070, y: 40}
61969;POSITION;{x: 1062, y: 37}
62071;POSITION;{x: 1064, y: 23}
62177;POSITION;{x: 1087, y: -1}
62279;POSITION;{x: 1128, y: -29}
62380;POSITION;{x: 1170, y: -57}
62489;POSITION;{x: 1209, y: -96}
62503;SETDATA;{ human_id : Victim2 , triage : 3 }
62597;POSITION;{x: 1242, y: -138}
62704;POSITION;{x: 1265, y: -185}
62810;POSITION;{x: 1245, y: -210}
62912;POSITION;{x: 1214, y: -197}
63024;POSITION;{x: 1174, y: -160}
63134;POSITION;{x: 1138, y: -118}
63246;POSITION;{x: 1104, y: -74}
63359;POSITION;{x: 1069, y: -29}
63472;POSITION;{x: 1035, y: 15}
63573;POSITION;{x: 1022, y: 63}
63674;POSITION;{x: 1030, y: 112}
63774;POSITION;{x: 1041, y: 161}
63888;POSITION;{x: 1054, y: 217}
63996;POSITION;{x: 1056, y: 270}
64102;POSITION;{x: 1054, y: 283}
64167;SETDATA;{ human_id : Victim3 , triage : dead }
64205;POSITION;{x: 1054, y: 283}
64308;POSITION;{x: 1054, y: 283}
64410;POSITION;{x: 1054, y: 283}
64512;POSITION;{x: 1054, y: 283}
64615;POSITION;{x: 1054, y: 283}
64717;POSITION;{x: 1054, y: 283}
64818;POSITION;{x: 1054, y: 283}
70000;STOP;{}
