6488;POSITION;{x: 1935, y: 813}
6507;POSITION;{x: 1926, y: 816}
6526;POSITION;{x: 1917, y: 819}
6545;POSITION;{x: 1908, y: 822}
6563;POSITION;{x: 1899, y: 825}
6582;POSITION;{x: 1891, y: 828}
6600;POSITION;{x: 1882, y: 831}
6619;POSITION;{x: 1873, y: 834}
6637;POSITION;{x: 1864, y: 837}
6656;POSITION;{x: 1856, y: 840}
6675;POSITION;{x: 1847, y: 843}
6693;POSITION;{x: 1838, y: 846}
6712;POSITION;{x: 1829, y: 849}
6731;POSITION;{x: 1820, y: 852}
6749;POSITION;{x: 1811, y: 855}
6768;POSITION;{x: 1802, y: 858}
6787;POSITION;{x: 1794, y: 861}
6806;POSITION;{x: 1785, y: 864}
6824;POSITION;{x: 1776, y: 867}
6842;POSITION;{x: 1767, y: 869}
6861;POSITION;{x: 1758, y: 872}
6879;POSITION;{x: 1750, y: 875}
6898;POSITION;{x: 1741, y: 878}
6916;POSITION;{x: 1732, y: 880}
6935;POSITION;{x: 1723, y: 883}
6954;POSITION;{x: 1714, y: 885}
6973;POSITION;{x: 1704, y: 888}
6992;POSITION;{x: 1695, y: 890}
7011;POSITION;{x: 1686, y: 892}
7029;POSITION;{x: 1677, y: 894}
7048;POSITION;{x: 1668, y: 896}
7066;POSITION;{x: 1659, y: 898}
7084;POSITION;{x: 1650, y: 900}
7103;POSITION;{x: 1641, y: 902}
7121;POSITION;{x: 1632, y: 903}
7140;POSITION;{x: 1623, y: 905}
7158;POSITION;{x: 1614, y: 906}
7177;POSITION;{x: 1604, y: 908}
7196;POSITION;{x: 1595, y: 909}
7215;POSITION;{x: 1586, y: 910}
7236;POSITION;{x: 1575, y: 912}
7256;POSITION;{x: 1565, y: 913}
7275;POSITION;{x: 1556, y: 913}
7293;POSITION;{x: 1547, y: 914}
7312;POSITION;{x: 1537, y: 914}
7332;POSITION;{x: 1527, y: 914}
7351;POSITION;{x: 1518, y: 913}
7370;POSITION;{x: 1508, y: 912}
7390;POSITION;{x: 1498, y: 911}
7409;POSITION;{x: 1489, y: 909}
7428;POSITION;{x: 1480, y: 907}
7448;POSITION;{x: 1470, y: 904}
7467;POSITION;{x: 1461, y: 901}
7487;POSITION;{x: 1452, y: 897}
7507;POSITION;{x: 1443, y: 893}
7527;POSITION;{x: 1434, y: 888}
7547;POSITION;{x: 1426, y: 882}
7566;POSITION;{x: 1418, y: 876}
7586;POSITION;{x: 1411, y: 870}
7605;POSITION;{x: 1404, y: 863}
7624;POSITION;{x: 1397, y: 857}
7642;POSITION;{x: 1391, y: 850}
7661;POSITION;{x: 1386, y: 842}
7680;POSITION;{x: 1380, y: 835}
7699;POSITION;{x: 1375, y: 827}
7718;POSITION;{x: 1369, y: 819}
7739;POSITION;{x: 1364, y: 810}
7758;POSITION;{x: 1360, y: 801}
7777;POSITION;{x: 1355, y: 793}
7797;POSITION;{x: 1351, y: 784}
7815;POSITION;{x: 1348, y: 775}
7834;POSITION;{x: 1344, y: 766}
7853;POSITION;{x: 1341, y: 758}
7872;POSITION;{x: 1338, y: 749}
7891;POSITION;{x: 1335, y: 740}
7909;POSITION;{x: 1333, y: 731}
7928;POSITION;{x: 1330, y: 722}
7946;POSITION;{x: 1328, y: 713}
7965;POSITION;{x: 1325, y: 704}
7984;POSITION;{x: 1323, y: 695}
8002;POSITION;{x: 1321, y: 686}
8021;POSITION;{x: 1318, y: 677}
8039;POSITION;{x: 1316, y: 668}
8057;POSITION;{x: 1314, y: 659}
8076;POSITION;{x: 1312, y: 650}
8094;POSITION;{x: 1310, y: 641}
8113;POSITION;{x: 1307, y: 632}
8132;POSITION;{x: 1305, y: 623}
8151;POSITION;{x: 1302, y: 614}
8170;POSITION;{x: 1300, y: 604}
8190;POSITION;{x: 1297, y: 595}
8209;POSITION;{x: 1295, y: 586}
8227;POSITION;{x: 1292, y: 577}
8246;POSITION;{x: 1289, y: 568}
8265;POSITION;{x: 1286, y: 559}
8283;POSITION;{x: 1283, y: 551}
8302;POSITION;{x: 1280, y: 542}
8321;POSITION;{x: 1277, y: 533}
8339;POSITION;{x: 1274, y: 524}
8358;POSITION;{x: 1270, y: 515}
8377;POSITION;{x: 1267, y: 507}
8396;POSITION;{x: 1264, y: 498}
8414;POSITION;{x: 1260, y: 489}
8432;POSITION;{x: 1257, y: 481}
8451;POSITION;{x: 1254, y: 472}
8469;POSITION;{x: 1250, y: 464}
8488;POSITION;{x: 1247, y: 455}
8506;POSITION;{x: 1243, y: 447}
8525;POSITION;{x: 1239, y: 438}
8544;POSITION;{x: 1236, y: 429}
8564;POSITION;{x: 1232, y: 420}
8583;POSITION;{x: 1228, y: 411}
8601;POSITION;{x: 1224, y: 403}
8620;POSITION;{x: 1220, y: 395}
8638;POSITION;{x: 1217, y: 386}
8656;POSITION;{x: 1213, y: 378}
8674;POSITION;{x: 1209, y: 370}
8692;POSITION;{x: 1205, y: 362}
8711;POSITION;{x: 1202, y: 353}
8729;POSITION;{x: 1198, y: 345}
8748;POSITION;{x: 1194, y: 336}
8766;POSITION;{x: 1190, y: 328}
8784;POSITION;{x: 1186, y: 320}
8803;POSITION;{x: 1182, y: 311}
8821;POSITION;{x: 1179, y: 303}
8839;POSITION;{x: 1175, y: 295}
8858;POSITION;{x: 1171, y: 286}
8876;POSITION;{x: 1167, y: 278}
8894;POSITION;{x: 1163, y: 270}
8912;POSITION;{x: 1159, y: 262}
8931;POSITION;{x: 1155, y: 253}
8949;POSITION;{x: 1152, y: 245}
8968;POSITION;{x: 1148, y: 237}
8986;POSITION;{x: 1144, y: 228}
9005;POSITION;{x: 1140, y: 220}
9024;POSITION;{x: 1136, y: 211}
9042;POSITION;{x: 1132, y: 203}
9060;POSITION;{x: 1128, y: 195}
9078;POSITION;{x: 1124, y: 186}
9097;POSITION;{x: 1120, y: 178}
9115;POSITION;{x: 1117, y: 170}
9133;POSITION;{x: 1113, y: 161}
9151;POSITION;{x: 1109, y: 153}
9170;POSITION;{x: 1105, y: 145}
9188;POSITION;{x: 1101, y: 137}
9206;POSITION;{x: 1097, y: 128}
9225;POSITION;{x: 1093, y: 120}
9244;POSITION;{x: 1089, y: 111}
9262;POSITION;{x: 1085, y: 103}
9281;POSITION;{x: 1081, y: 94}
9300;POSITION;{x: 1078, y: 86}
9318;POSITION;{x: 1074, y: 78}
9336;POSITION;{x: 1070, y: 69}
9356;POSITION;{x: 1066, y: 61}
9375;POSITION;{x: 1062, y: 52}
9393;POSITION;{x: 1058, y: 44}
9412;POSITION;{x: 1054, y: 35}
9431;POSITION;{x: 1049, y: 27}
9449;POSITION;{x: 1045, y: 18}
9468;POSITION;{x: 1041, y: 10}
9486;POSITION;{x: 1037, y: 2}
9505;POSITION;{x: 1032, y: -5}
9523;POSITION;{x: 1028, y: -13}
9541;POSITION;{x: 1024, y: -21}
9560;POSITION;{x: 1019, y: -29}
9579;POSITION;{x: 1015, y: -38}
9598;POSITION;{x: 1010, y: -46}
9616;POSITION;{x: 1006, y: -54}
9634;POSITION;{x: 1001, y: -62}
9653;POSITION;{x: 997, y: -70}
9671;POSITION;{x: 992, y: -78}
9689;POSITION;{x: 988, y: -86}
9708;POSITION;{x: 984, y: -94}
9726;POSITION;{x: 979, y: -102}
9745;POSITION;{x: 975, y: -110}
9764;POSITION;{x: 970, y: -119}
9782;POSITION;{x: 965, y: -127}
9801;POSITION;{x: 961, y: -135}
9819;POSITION;{x: 956, y: -142}
9837;POSITION;{x: 952, y: -150}
9855;POSITION;{x: 948, y: -158}
9874;POSITION;{x: 943, y: -166}
9892;POSITION;{x: 939, y: -174}
9910;POSITION;{x: 934, y: -182}
9929;POSITION;{x: 930, y: -190}
9947;POSITION;{x: 925, y: -198}
9965;POSITION;{x: 921, y: -206}
9984;POSITION;{x: 916, y: -214}
10002;POSITION;{x: 912, y: -222}
10020;POSITION;{x: 907, y: -230}
10039;POSITION;{x: 903, y: -238}
10058;POSITION;{x: 898, y: -247}
10076;POSITION;{x: 893, y: -255}
10095;POSITION;{x: 889, y: -263}
10114;POSITION;{x: 884, y: -271}
10134;POSITION;{x: 878, y: -279}
10152;POSITION;{x: 873, y: -287}
10172;POSITION;{x: 867, y: -294}
10191;POSITION;{x: 861, y: -302}
10211;POSITION;{x: 855, y: -310}
10230;POSITION;{x: 848, y: -317}
10250;POSITION;{x: 841, y: -324}
10270;POSITION;{x: 834, y: -330}
10290;POSITION;{x: 826, y: -337}
10310;POSITION;{x: 818, y: -343}
10329;POSITION;{x: 810, y: -348}
10349;POSITION;{x: 801, y: -353}
10368;POSITION;{x: 792, y: -356}
10388;POSITION;{x: 783, y: -360}
10408;POSITION;{x: 773, y: -362}
10428;POSITION;{x: 764, y: -364}
10447;POSITION;{x: 754, y: -365}
10467;POSITION;{x: 744, y: -365}
10486;POSITION;{x: 734, y: -364}
10506;POSITION;{x: 725, y: -363}
10525;POSITION;{x: 715, y: -361}
10544;POSITION;{x: 706, y: -359}
10562;POSITION;{x: 697, y: -357}
10581;POSITION;{x: 688, y: -354}
10600;POSITION;{x: 679, y: -351}
10619;POSITION;{x: 671, y: -348}
10637;POSITION;{x: 662, y: -345}
10656;POSITION;{x: 653, y: -341}
10674;POSITION;{x: 645, y: -338}
10693;POSITION;{x: 636, y: -334}
10711;POSITION;{x: 628, y: -331}
10729;POSITION;{x: 619, y: -327}
10748;POSITION;{x: 611, y: -323}
10766;POSITION;{x: 602, y: -320}
10785;POSITION;{x: 594, y: -316}
10803;POSITION;{x: 586, y: -312}
10822;POSITION;{x: 577, y: -308}
10841;POSITION;{x: 568, y: -305}
10859;POSITION;{x: 560, y: -301}
10878;POSITION;{x: 551, y: -297}
10898;POSITION;{x: 542, y: -294}
10917;POSITION;{x: 533, y: -291}
10935;POSITION;{x: 524, y: -288}
10954;POSITION;{x: 515, y: -285}
10974;POSITION;{x: 506, y: -282}
10993;POSITION;{x: 497, y: -280}
11011;POSITION;{x: 487, y: -278}
11030;POSITION;{x: 478, y: -276}
11049;POSITION;{x: 469, y: -274}
11067;POSITION;{x: 460, y: -272}
11086;POSITION;{x: 451, y: -271}
11104;POSITION;{x: 442, y: -269}
11122;POSITION;{x: 433, y: -268}
11141;POSITION;{x: 424, y: -266}
11159;POSITION;{x: 415, y: -265}
11177;POSITION;{x: 406, y: -264}
11195;POSITION;{x: 397, y: -262}
11214;POSITION;{x: 388, y: -261}
11234;POSITION;{x: 378, y: -259}
11252;POSITION;{x: 369, y: -258}
11271;POSITION;{x: 359, y: -257}
11290;POSITION;{x: 350, y: -255}
11309;POSITION;{x: 341, y: -254}
11327;POSITION;{x: 332, y: -253}
11345;POSITION;{x: 323, y: -251}
11364;POSITION;{x: 314, y: -250}
11382;POSITION;{x: 304, y: -249}
11401;POSITION;{x: 295, y: -248}
11419;POSITION;{x: 286, y: -246}
11438;POSITION;{x: 277, y: -245}
11456;POSITION;{x: 268, y: -244}
11474;POSITION;{x: 259, y: -242}
11493;POSITION;{x: 250, y: -241}
11511;POSITION;{x: 241, y: -240}
11529;POSITION;{x: 232, y: -239}
11548;POSITION;{x: 222, y: -237}
11566;POSITION;{x: 213, y: -236}
11585;POSITION;{x: 204, y: -235}
11603;POSITION;{x: 195, y: -233}
11622;POSITION;{x: 186, y: -232}
11640;POSITION;{x: 176, y: -231}
11659;POSITION;{x: 167, y: -230}
11677;POSITION;{x: 158, y: -228}
11696;POSITION;{x: 149, y: -227}
11714;POSITION;{x: 140, y: -226}
11732;POSITION;{x: 131, y: -224}
11751;POSITION;{x: 122, y: -223}
11770;POSITION;{x: 112, y: -222}
11789;POSITION;{x: 103, y: -220}
11808;POSITION;{x: 94, y: -219}
11826;POSITION;{x: 84, y: -218}
11845;POSITION;{x: 75, y: -217}
11863;POSITION;{x: 66, y: -215}
11881;POSITION;{x: 57, y: -214}
11900;POSITION;{x: 48, y: -213}
11918;POSITION;{x: 39, y: -212}
11936;POSITION;{x: 30, y: -211}
11955;POSITION;{x: 21, y: -209}
11973;POSITION;{x: 12, y: -208}
11992;POSITION;{x: 2, y: -207}
12012;POSITION;{x: -6, y: -206}
12031;POSITION;{x: -16, y: -204}
12049;POSITION;{x: -25, y: -203}
12068;POSITION;{x: -34, y: -202}
12087;POSITION;{x: -44, y: -201}
12106;POSITION;{x: -53, y: -200}
12124;POSITION;{x: -62, y: -199}
12143;POSITION;{x: -71, y: -197}
12161;POSITION;{x: -81, y: -196}
12180;POSITION;{x: -90, y: -195}
12198;POSITION;{x: -99, y: -194}
12217;POSITION;{x: -108, y: -193}
12236;POSITION;{x: -118, y: -192}
12255;POSITION;{x: -127, y: -191}
12273;POSITION;{x: -136, y: -189}
12292;POSITION;{x: -146, y: -188}
12311;POSITION;{x: -155, y: -187}
12330;POSITION;{x: -164, y: -186}
12348;POSITION;{x: -173, y: -185}
12367;POSITION;{x: -183, y: -183}
12385;POSITION;{x: -192, y: -182}
12404;POSITION;{x: -201, y: -181}
12422;POSITION;{x: -210, y: -180}
12441;POSITION;{x: -219, y: -178}
12460;POSITION;{x: -229, y: -177}
12479;POSITION;{x: -238, y: -176}
12497;POSITION;{x: -247, y: -175}
12516;POSITION;{x: -257, y: -173}
12535;POSITION;{x: -266, y: -172}
12554;POSITION;{x: -275, y: -170}
12572;POSITION;{x: -284, y: -169}
12591;POSITION;{x: -294, y: -167}
12610;POSITION;{x: -303, y: -166}
12629;POSITION;{x: -312, y: -164}
12648;POSITION;{x: -322, y: -163}
12667;POSITION;{x: -331, y: -161}
12686;POSITION;{x: -340, y: -160}
